Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.5,1.795,1.47
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.2,6.708,4.947
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.1,2.579,1.782
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.1,25.539,24.232
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.1,5.185,3.601
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-5.0,13.502,12.511
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-4.9,26.768,24.55
6gh8(chain_b)_Lujo_Amb33834778_uff_E=406.33,-4.9,25.897,24.708
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,23.24,21.806
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,24.002,22.238
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,13.482,11.79
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,21.132,19.217
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,23.407,21.828
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.1,5.068,2.472
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.0,23.987,22.907
6gh8(chain_b)_Lujo_Amb33836095_uff_E=51.75,-4.0,5.198,2.847
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.2,27.604,25.989
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.1,6.439,2.808
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.0,2.875,1.775
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.0,2.799,2.16
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-5.0,28.077,26.858
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-4.9,6.475,2.807
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-4.8,17.938,15.751
6gh8(chain_b)_Lujo_Amb33836345_uff_E=500.69,-4.8,6.117,2.351
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.3,24.199,22.656
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.3,6.725,4.898
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.3,25.39,24.062
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.2,4.647,3.285
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.2,25.886,24.953
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.2,13.48,12.311
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-5.1,26.692,24.285
6gh8(chain_b)_Lujo_Amb33836361_uff_E=399.66,-4.9,5.427,3.662
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.5,10.35,5.539
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.4,27.336,25.572
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.2,1.821,1.315
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.2,24.536,22.891
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.1,3.06,2.344
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.1,22.205,20.491
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.1,8.52,4.074
6gh8(chain_b)_Lujo_Amb33836362_uff_E=1122.85,-5.1,24.088,23.034
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.4,6.938,2.791
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.4,22.411,20.261
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.3,7.779,4.331
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.1,21.967,19.83
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.1,9.271,5.429
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.0,26.039,23.36
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-5.0,27.812,25.404
6gh8(chain_b)_Lujo_Amb33836363_uff_E=480.92,-4.9,26.268,23.643
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-4.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-4.0,4.271,2.417
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.9,25.755,24.646
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.9,12.258,11.122
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.9,16.849,15.674
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.8,3.464,2.773
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.8,25.821,24.837
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.8,25.01,23.771
6gh8(chain_b)_Lujo_Amb33838487_uff_E=59.95,-3.7,4.162,2.461
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-6.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-6.1,24.558,23.944
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-6.0,23.524,23.113
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.9,1.7,1.184
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.8,24.039,23.437
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.8,25.321,24.583
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.7,24.633,24.112
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.7,25.07,24.611
6gh8(chain_b)_Lujo_Amb33839414_uff_E=5342.67,-5.6,12.408,11.154
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-7.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-7.2,20.256,16.177
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-7.2,20.061,16.078
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-7.1,22.502,18.371
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-7.0,8.14,2.414
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-6.8,22.042,17.311
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-6.8,22.087,17.732
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-6.5,21.824,17.362
6gh8(chain_b)_Lujo_Amb33845026_uff_E=810.84,-6.4,19.664,15.88
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.1,14.295,14.295
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.1,16.942,16.942
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,15.836,15.836
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,28.558,28.558
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,18.543,18.543
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,12.279,12.279
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,26.271,26.271
6gh8(chain_b)_Lujo_Amb33848208_uff_E=2285.57,-1.0,19.995,19.995
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.7,0.0,0.0
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.5,4.323,2.654
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.3,4.457,2.53
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.3,7.252,5.076
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.3,26.494,24.009
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.2,5.238,3.495
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.1,26.246,23.594
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.1,5.543,3.036
6gh8(chain_b)_Lujo_Amb33852228_uff_E=1188.06,-5.0,8.942,4.751
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.3,6.266,3.433
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.2,5.976,2.386
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.1,21.827,20.905
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-5.0,5.968,2.512
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.8,21.964,20.752
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.8,20.867,19.405
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.8,23.768,22.703
6gh8(chain_b)_Lujo_Amb33853602_uff_E=382.04,-4.7,23.272,21.882
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.8,4.022,2.451
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.7,11.985,11.368
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.5,25.353,24.772
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,11.702,11.253
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,10.611,9.918
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,24.989,24.114
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.4,25.231,24.453
6gh8(chain_b)_Lujo_Amb33866623_uff_E=33.91,-3.3,13.089,12.535
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-6.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.7,6.747,4.407
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.5,2.121,1.971
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.4,6.005,3.304
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.3,24.937,23.414
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.3,6.592,3.698
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.3,22.241,20.797
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.3,18.582,16.529
6gh8(chain_b)_Lujo_Amb33921263_uff_E=589.05,-5.2,21.608,20.634
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.6,6.826,2.68
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.4,7.835,3.387
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.3,18.955,16.914
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.2,18.002,14.202
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.2,29.043,27.856
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.2,26.198,23.91
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.1,27.437,25.735
6gh8(chain_b)_Lujo_Amb33924021_uff_E=124.07,-4.1,26.602,24.804
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-6.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.9,7.419,4.408
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.6,2.032,1.58
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.4,14.364,9.205
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.3,12.738,7.086
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.3,24.379,22.572
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.3,2.178,1.503
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.3,8.447,4.328
6gh8(chain_b)_Lujo_Amb33927553_uff_E=1503.28,-5.2,25.346,23.353
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.1,26.196,24.222
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-5.0,23.31,22.131
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.9,3.138,2.063
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.9,5.703,2.454
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.9,4.005,2.773
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.8,24.936,23.746
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.7,8.492,4.421
6gh8(chain_b)_Lujo_Amb33928178_uff_E=430.31,-4.6,3.189,2.091
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.1,3.114,1.698
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.0,23.917,22.181
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-5.0,26.386,24.445
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.9,17.311,15.906
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.9,24.021,22.388
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.8,17.548,15.72
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.8,14.68,12.486
6gh8(chain_b)_Lujo_Amb33928305_uff_E=392.95,-4.8,24.782,23.423
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.6,23.815,22.355
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.6,21.876,19.897
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.5,5.339,2.76
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.5,6.758,2.992
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.2,21.868,20.108
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.2,16.251,14.376
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.2,23.834,22.178
6gh8(chain_b)_Lujo_Amb33934983_uff_E=193.37,-4.1,21.896,19.895
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.5,1.96,1.417
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.5,20.843,19.623
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.3,14.564,12.586
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.3,23.371,21.908
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.3,21.53,19.788
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.3,14.791,12.586
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.3,14.565,12.573
6gh8(chain_b)_Lujo_Amb33935672_uff_E=80.26,-4.2,23.064,21.905
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.4,23.932,23.932
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.4,23.161,23.161
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.3,28.782,28.782
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.3,29.034,29.034
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.3,26.594,26.594
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.2,29.57,29.57
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.2,14.464,14.464
6gh8(chain_b)_Lujo_Amb33936233_uff_E=95.95,-1.1,29.622,29.622
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-5.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-5.1,7.309,4.711
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-5.0,5.739,4.066
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-5.0,2.141,1.526
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-4.9,2.701,1.594
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-4.8,25.975,24.447
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-4.7,6.044,3.49
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-4.7,3.924,2.524
6gh8(chain_b)_Lujo_Amb34895187_uff_E=421.38,-4.7,25.452,24.36
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-6.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.9,6.676,4.119
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.5,24.799,23.267
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.3,21.573,20.628
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.2,24.67,23.223
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.1,24.268,22.448
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.1,21.264,19.94
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-5.0,2.788,2.0
6gh8(chain_b)_Lujo_Amb34905999_uff_E=589.05,-4.9,6.204,3.127
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.5,3.412,2.431
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.5,25.942,23.665
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.3,26.378,23.465
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.3,7.133,3.075
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.2,19.817,16.687
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.1,4.67,2.306
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.1,26.436,23.763
6gh8(chain_b)_Lujo_Amb34906306_uff_E=799.60,-5.1,4.419,2.596
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.6,22.054,21.239
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.5,23.918,22.25
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.4,22.139,21.254
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.4,1.627,1.339
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.3,3.238,2.766
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.3,26.686,24.998
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.3,3.352,2.124
6gh8(chain_b)_Lujo_Amb34906371_uff_E=71.89,-4.3,26.292,24.837
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.8,21.186,19.528
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.6,23.774,22.973
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.5,6.082,2.644
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.4,5.562,2.505
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.4,21.252,19.473
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.4,20.706,18.92
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.4,15.434,12.844
6gh8(chain_b)_Lujo_Amb34906415_uff_E=68.51,-4.3,13.674,11.722
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-7.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-7.3,8.717,3.468
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-7.2,9.586,3.677
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-7.1,5.236,2.452
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-6.8,21.731,18.258
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-6.7,22.005,18.274
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-6.6,10.349,4.0
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-6.5,22.308,18.482
6gh8(chain_b)_Lujo_Amb34912146_uff_E=744.78,-6.5,4.769,2.458
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.4,24.235,22.685
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.3,4.696,3.305
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.3,25.472,24.056
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.3,6.266,3.077
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.2,5.009,3.588
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-5.0,24.385,23.502
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-4.9,24.168,23.284
6gh8(chain_b)_Lujo_Amb34915276_uff_E=399.66,-4.8,28.196,27.698
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-4.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.8,12.676,12.107
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.7,25.896,25.344
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.7,3.77,2.739
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.7,25.591,24.447
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.6,25.64,25.039
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.5,12.966,12.138
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.4,13.257,12.72
6gh8(chain_b)_Lujo_Amb34921485_uff_E=68.26,-3.4,25.414,24.383
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-6.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-6.2,21.298,17.878
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-6.2,2.222,1.599
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-6.1,2.309,1.866
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-6.0,10.689,3.15
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-5.9,6.898,3.678
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-5.8,6.917,3.543
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-5.7,24.386,21.182
6gh8(chain_b)_Lujo_Amb34921594_uff_E=696.47,-5.7,9.887,4.263
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.2,25.021,23.382
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.2,3.229,2.154
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.1,24.36,22.979
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.0,1.786,1.435
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.0,21.375,19.564
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.0,23.543,21.931
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.0,24.493,22.953
6gh8(chain_b)_Lujo_Amb34921952_uff_E=58.07,-4.0,22.592,21.021
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-6.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-6.2,10.974,3.647
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-6.2,5.063,2.814
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.9,11.125,4.09
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.9,23.224,20.037
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.8,21.896,18.312
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.7,4.977,2.765
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.7,21.885,18.259
6gh8(chain_b)_Lujo_Amb34922141_uff_E=612.62,-5.6,21.556,18.097
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-4.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-4.2,15.004,13.816
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-4.0,25.707,24.434
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-4.0,10.305,9.232
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-4.0,25.788,24.398
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-3.9,25.787,24.456
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-3.9,25.272,24.136
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-3.8,3.587,2.321
6gh8(chain_b)_Lujo_Amb34923786_uff_E=38.03,-3.8,12.917,12.135
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.3,6.806,5.009
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.1,4.43,3.028
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.1,3.555,2.158
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.1,24.304,22.951
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.0,25.946,24.937
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-5.0,26.715,24.54
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-4.9,27.706,25.267
6gh8(chain_b)_Lujo_Amb34923908_uff_E=398.64,-4.8,25.637,24.28
6gh8(chain_b)_Lujo_Amb34925385_uff_E=178.81,-5.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb34925385_uff_E=178.81,-4.8,25.482,23.378
6gh8(chain_b)_Lujo_Amb34925385_uff_E=178.81,-4.8,3.616,1.533
6gh8(chain_b)_Lujo_Amb34925385_uff_E=178.81,-4.8,26.481,23.694
